  …¢”µ      XC          YC          ZC      ÇúÂÊ      Á¦¾Ø
  0.548529  -168.065531  124.714995    0.000000  7.567769e-02  0.000000e+00
  0.548787  -168.134564  124.503945    0.000000  7.668343e-02  0.000000e+00
  0.549045  -168.200074  124.291489    0.000000  7.717261e-02  0.000000e+00
  0.549303  -168.262037  124.077563    0.000000  7.713600e-02  0.000000e+00
  0.549561  -168.320446  123.862114    0.000000  7.657154e-02  0.000000e+00
  0.549819  -168.375314  123.645097    0.000000  7.548408e-02  0.000000e+00
  0.550077  -168.426669  123.426476    0.000000  7.388491e-02  0.000000e+00
  0.550336  -168.474559  123.206228    0.000000  7.179087e-02  0.000000e+00
  0.550594  -168.519054  122.984342    0.000000  6.922323e-02  0.000000e+00
  0.550852  -168.560239  122.760818    0.000000  6.620657e-02  0.000000e+00
  0.551110  -168.598225  122.535671    0.000000  6.277940e-02  0.000000e+00
  0.551368  -168.633138  122.308927    0.000000  5.900114e-02  0.000000e+00
  0.551626  -168.665128  122.080627    0.000000  5.492921e-02  0.000000e+00
  0.551884  -168.694361  121.850823    0.000000  5.061565e-02  0.000000e+00
  0.552142  -168.721020  121.619578    0.000000  4.610648e-02  0.000000e+00
  0.552401  -168.745305  121.386968    0.000000  4.144141e-02  0.000000e+00
  0.552659  -168.767430  121.153078    0.000000  3.665379e-02  0.000000e+00
  0.552917  -168.787623  120.918000    0.000000  3.177083e-02  0.000000e+00
  0.553175  -168.806124  120.681839    0.000000  2.681389e-02  0.000000e+00
  0.553433  -168.823184  120.444704    0.000000  2.179896e-02  0.000000e+00
  0.553691  -168.839064  120.206715    0.000000  1.673724e-02  0.000000e+00
  0.553949  -168.854036  119.967995    0.000000  1.163570e-02  0.000000e+00
  0.554208  -168.868376  119.728676    0.000000  6.497750e-03  0.000000e+00
  0.554466  -168.882369  119.488894    0.000000  1.323865e-03  0.000000e+00
  0.554724  -168.896304  119.248790    0.000000  -3.887771e-03  0.000000e+00
  0.554982  -168.910475  119.008508    0.000000  -9.140601e-03  0.000000e+00
  0.555240  -168.925179  118.768197    0.000000  -1.443905e-02  0.000000e+00
  0.555498  -168.940714  118.528006    0.000000  -1.978786e-02  0.000000e+00
  0.555756  -168.957379  118.288087    0.000000  -2.519142e-02  0.000000e+00
  0.556014  -168.975473  118.048596    0.000000  -3.065307e-02  0.000000e+00
  0.556273  -168.995290  117.809684    0.000000  -3.617439e-02  0.000000e+00
  0.556531  -169.017126  117.571507    0.000000  -4.175442e-02  0.000000e+00
  0.556789  -169.041270  117.334216    0.000000  -4.738892e-02  0.000000e+00
  0.557047  -169.068004  117.097963    0.000000  -5.306955e-02  0.000000e+00
  0.557305  -169.097607  116.862898    0.000000  -5.878306e-02  0.000000e+00
  0.557563  -169.130349  116.629165    0.000000  -6.451054e-02  0.000000e+00
  0.557821  -169.166490  116.396908    0.000000  -7.022665e-02  0.000000e+00
  0.558080  -169.206281  116.166264    0.000000  -7.589902e-02  0.000000e+00
  0.558338  -169.249961  115.937367    0.000000  -8.148780e-02  0.000000e+00
  0.558596  -169.297757  115.710344    0.000000  -8.694546e-02  0.000000e+00
  0.558854  -169.349883  115.485315    0.000000  -9.221689e-02  0.000000e+00
  0.559112  -169.406538  115.262395    0.000000  -9.723989e-02  0.000000e+00
  0.559370  -169.467903  115.041689    0.000000  -1.019462e-01  0.000000e+00
  0.559628  -169.534144  114.823296    0.000000  -1.062627e-01  0.000000e+00
  0.559886  -169.605409  114.607303    0.000000  -1.101138e-01  0.000000e+00
  0.560145  -169.681825  114.393790    0.000000  -1.134234e-01  0.000000e+00
  0.560403  -169.763498  114.182825    0.000000  -1.161179e-01  0.000000e+00
  0.560661  -169.850514  113.974463    0.000000  -1.181290e-01  0.000000e+00
  0.560919  -169.942934  113.768752    0.000000  -1.193967e-01  0.000000e+00
  0.561177  -170.040795  113.565722    0.000000  -1.198720e-01  0.000000e+00
  0.561435  -170.144111  113.365394    0.000000  -1.195187e-01  0.000000e+00
  0.561693  -170.252867  113.167772    0.000000  -1.183154e-01  0.000000e+00
  0.561951  -170.367019  112.972847    0.000000  -1.162554e-01  0.000000e+00
  0.562210  -170.486497  112.780594    0.000000  -1.133466e-01  0.000000e+00
  0.562468  -170.611200  112.590973    0.000000  -1.096100e-01  0.000000e+00
  0.562726  -170.740993  112.403927    0.000000  -1.050852e-01  0.000000e+00
  0.562984  -170.875714  112.219380    0.000000  -9.986502e-02  0.000000e+00
  0.563242  -171.015165  112.037242    0.000000  -9.405969e-02  0.000000e+00
  0.563500  -171.159124  111.857406    0.000000  -8.777511e-02  0.000000e+00
  0.563758  -171.307338  111.679752    0.000000  -8.110957e-02  0.000000e+00
  0.564017  -171.459533  111.504146    0.000000  -7.415121e-02  0.000000e+00
  0.564275  -171.615410  111.330442    0.000000  -6.697650e-02  0.000000e+00
  0.564533  -171.774653  111.158484    0.000000  -5.964947e-02  0.000000e+00
  0.564791  -171.936924  110.988104    0.000000  -5.222184e-02  0.000000e+00
  0.565049  -172.101872  110.819127    0.000000  -4.473356e-02  0.000000e+00
  0.565307  -172.269130  110.651370    0.000000  -3.721392e-02  0.000000e+00
  0.565565  -172.438322  110.484644    0.000000  -2.968284e-02  0.000000e+00
  0.565823  -172.609060  110.318754    0.000000  -2.215237e-02  0.000000e+00
  0.566082  -172.780948  110.153499    0.000000  -1.462836e-02  0.000000e+00
  0.566340  -172.953587  109.988679    0.000000  -7.112041e-03  0.000000e+00
  0.566598  -173.126573  109.824087    0.000000  3.982593e-04  0.000000e+00
  0.566856  -173.299501  109.659519    0.000000  7.905486e-03  0.000000e+00
  0.567114  -173.471968  109.494770    0.000000  1.541219e-02  0.000000e+00
  0.567372  -173.643572  109.329634    0.000000  2.291886e-02  0.000000e+00
  0.567630  -173.813919  109.163911    0.000000  3.042228e-02  0.000000e+00
  0.567888  -173.982620  108.997402    0.000000  3.791386e-02  0.000000e+00
  0.568147  -174.149296  108.829912    0.000000  4.537798e-02  0.000000e+00
  0.568405  -174.313580  108.661255    0.000000  5.279046e-02  0.000000e+00
  0.568663  -174.475119  108.491248    0.000000  6.011710e-02  0.000000e+00
  0.568921  -174.633574  108.319719    0.000000  6.731243e-02  0.000000e+00
  0.569179  -174.788627  108.146502    0.000000  7.431890e-02  0.000000e+00
  0.569437  -174.939976  107.971443    0.000000  8.106643e-02  0.000000e+00
  0.569695  -175.087345  107.794400    0.000000  8.747272e-02  0.000000e+00
  0.569954  -175.230479  107.615242    0.000000  9.344425e-02  0.000000e+00
  0.570212  -175.369152  107.433851    0.000000  9.887828e-02  0.000000e+00
  0.570470  -175.503165  107.250124    0.000000  1.036682e-01  0.000000e+00
  0.570728  -175.632350  107.063974    0.000000  1.077424e-01  0.000000e+00
  0.570986  -175.756570  106.875331    0.000000  1.110607e-01  0.000000e+00
  0.571244  -175.875716  106.684136    0.000000  1.135916e-01  0.000000e+00
  0.571502  -175.989710  106.490350    0.000000  1.153144e-01  0.000000e+00
  0.571760  -176.098500  106.293944    0.000000  1.162206e-01  0.000000e+00
  0.572019  -176.202063  106.094905    0.000000  1.163158e-01  0.000000e+00
  0.572277  -176.300400  105.893232    0.000000  1.156198e-01  0.000000e+00
  0.572535  -176.393536  105.688939    0.000000  1.141657e-01  0.000000e+00
  0.572793  -176.481523  105.482049    0.000000  1.119992e-01  0.000000e+00
  0.573051  -176.564432  105.272598    0.000000  1.091761e-01  0.000000e+00
  0.573309  -176.642358  105.060634    0.000000  1.057599e-01  0.000000e+00
  0.573567  -176.715417  104.846214    0.000000  1.018193e-01  0.000000e+00
  0.573826  -176.783744  104.629408    0.000000  9.742524e-02  0.000000e+00
  0.574084  -176.847491  104.410291    0.000000  9.264845e-02  0.000000e+00
  0.574342  -176.906831  104.188951    0.000000  8.755718e-02  0.000000e+00
  0.574600  -176.961951  103.965484    0.000000  8.221536e-02  0.000000e+00
  0.574858  -177.013055  103.739992    0.000000  7.668116e-02  0.000000e+00
  0.575116  -177.060362  103.512586    0.000000  7.100611e-02  0.000000e+00
  0.575374  -177.104104  103.283384    0.000000  6.523453e-02  0.000000e+00
  0.575632  -177.144525  103.052511    0.000000  5.940338e-02  0.000000e+00
  0.575891  -177.181882  102.820096    0.000000  5.354237e-02  0.000000e+00
  0.576149  -177.216442  102.586276    0.000000  4.767437e-02  0.000000e+00
  0.576407  -177.248482  102.351192    0.000000  4.181590e-02  0.000000e+00
  0.576665  -177.278286  102.114987    0.000000  3.597776e-02  0.000000e+00
  0.576923  -177.306148  101.877813    0.000000  3.016575e-02  0.000000e+00
  0.577181  -177.332368  101.639820    0.000000  2.438135e-02  0.000000e+00
  0.577439  -177.357249  101.401166    0.000000  1.862247e-02  0.000000e+00
  0.577697  -177.381103  101.162006    0.000000  1.288414e-02  0.000000e+00
  0.577956  -177.404242  100.922502    0.000000  7.159154e-03  0.000000e+00
  0.578214  -177.426981  100.682814    0.000000  1.438792e-03  0.000000e+00
  0.578472  -177.449640  100.443103    0.000000  -4.286588e-03  0.000000e+00
  0.578730  -177.472534  100.203533    0.000000  -1.002690e-02  0.000000e+00
  0.578988  -177.495982   99.964265    0.000000  -1.579171e-02  0.000000e+00
  0.579246  -177.520299   99.725461    0.000000  -2.158956e-02  0.000000e+00
  0.579504  -177.545800   99.487280    0.000000  -2.742738e-02  0.000000e+00
  0.579763  -177.572794   99.249880    0.000000  -3.330969e-02  0.000000e+00
  0.580021  -177.601586   99.013419    0.000000  -3.923798e-02  0.000000e+00
  0.580279  -177.632476   98.778048    0.000000  -4.520990e-02  0.000000e+00
  0.580537  -177.665759   98.543919    0.000000  -5.121848e-02  0.000000e+00
  0.580795  -177.701719   98.311177    0.000000  -5.725139e-02  0.000000e+00
  0.581053  -177.740634   98.079963    0.000000  -6.329015e-02  0.000000e+00
  0.581311  -177.782772   97.850417    0.000000  -6.930945e-02  0.000000e+00
  0.581569  -177.828390   97.622667    0.000000  -7.527661e-02  0.000000e+00
  0.581828  -177.877734   97.396842    0.000000  -8.115114e-02  0.000000e+00
  0.582086  -177.931036   97.173060    0.000000  -8.688465e-02  0.000000e+00
  0.582344  -177.988517   96.951433    0.000000  -9.242106e-02  0.000000e+00
  0.582602  -178.050381   96.732067    0.000000  -9.769723e-02  0.000000e+00
  0.582860  -178.116818   96.515059    0.000000  -1.026440e-01  0.000000e+00
  0.583118  -178.187999   96.300497    0.000000  -1.071880e-01  0.000000e+00
  0.583376  -178.264081   96.088463    0.000000  -1.112535e-01  0.000000e+00
  0.583634  -178.345199   95.879025    0.000000  -1.147650e-01  0.000000e+00
  0.583893  -178.431470   95.672244    0.000000  -1.176503e-01  0.000000e+00
  0.584151  -178.522991   95.468170    0.000000  -1.198436e-01  0.000000e+00
  0.584409  -178.619835   95.266843    0.000000  -1.212879e-01  0.000000e+00
  0.584667  -178.722055   95.068288    0.000000  -1.219385e-01  0.000000e+00
  0.584925  -178.829678   94.872522    0.000000  -1.217644e-01  0.000000e+00
  0.585183  -178.942709   94.679547    0.000000  -1.207500e-01  0.000000e+00
  0.585441  -179.061123   94.489353    0.000000  -1.188953e-01  0.000000e+00
  0.585700  -179.184873   94.301916    0.000000  -1.162155e-01  0.000000e+00
  0.585958  -179.313882   94.117197    0.000000  -1.127394e-01  0.000000e+00
  0.586216  -179.448044   93.935145    0.000000  -1.085191e-01  0.000000e+00
  0.586474  -179.587224   93.755691    0.000000  -1.036527e-01  0.000000e+00
  0.586732  -179.731261   93.578753    0.000000  -9.824601e-02  0.000000e+00
  0.586990  -179.879966   93.404238    0.000000  -9.240152e-02  0.000000e+00
  0.587248  -180.033126   93.232038    0.000000  -8.621455e-02  0.000000e+00
  0.587506  -180.190507   93.062034    0.000000  -7.977115e-02  0.000000e+00
  0.587765  -180.351853   92.894097    0.000000  -7.314651e-02  0.000000e+00
  0.588023  -180.516889   92.728089    0.000000  -6.640427e-02  0.000000e+00
  0.588281  -180.685323   92.563860    0.000000  -5.959638e-02  0.000000e+00
  0.588539  -180.856847   92.401256    0.000000  -5.276364e-02  0.000000e+00
  0.588797  -181.031141   92.240114    0.000000  -4.593651e-02  0.000000e+00
  0.589055  -181.207871   92.080265    0.000000  -3.913615e-02  0.000000e+00
  0.589313  -181.386693   91.921535    0.000000  -3.237578e-02  0.000000e+00
  0.589572  -181.567255   91.763746    0.000000  -2.566188e-02  0.000000e+00
  0.589830  -181.749200   91.606715    0.000000  -1.899558e-02  0.000000e+00
  0.590088  -181.932163   91.450258    0.000000  -1.237393e-02  0.000000e+00
  0.590346  -182.115777   91.294190    0.000000  -5.791181e-03  0.000000e+00
  0.590604  -182.299675   91.138322    0.000000  7.600250e-04  0.000000e+00
  0.590862  -182.483488   90.982469    0.000000  7.287464e-03  0.000000e+00
  0.591120  -182.666850   90.826443    0.000000  1.379818e-02  0.000000e+00
  0.591378  -182.849400   90.670062    0.000000  2.029733e-02  0.000000e+00
  0.591637  -183.030781   90.513144    0.000000  2.678706e-02  0.000000e+00
  0.591895  -183.210643   90.355510    0.000000  3.326536e-02  0.000000e+00
  0.592153  -183.388647   90.196989    0.000000  3.972486e-02  0.000000e+00
  0.592411  -183.564463   90.037412    0.000000  4.615175e-02  0.000000e+00
  0.592669  -183.737774   89.876619    0.000000  5.252465e-02  0.000000e+00
  0.592927  -183.908279   89.714454    0.000000  5.881362e-02  0.000000e+00
  0.593185  -184.075690   89.550771    0.000000  6.497930e-02  0.000000e+00
  0.593443  -184.239740   89.385434    0.000000  7.097230e-02  0.000000e+00
  0.593702  -184.400180   89.218316    0.000000  7.673300e-02  0.000000e+00
  0.593960  -184.556782   89.049300    0.000000  8.219624e-02  0.000000e+00
  0.594218  -184.709342   88.878280    0.000000  8.732106e-02  0.000000e+00
  0.594476  -184.857677   88.705163    0.000000  9.207605e-02  0.000000e+00
  0.594734  -185.001628   88.529868    0.000000  9.642754e-02  0.000000e+00
  0.594992  -185.141056   88.352322    0.000000  1.003412e-01  0.000000e+00
  0.595250  -185.275843   88.172465    0.000000  1.037838e-01  0.000000e+00
  0.595509  -185.405891   87.990246    0.000000  1.067251e-01  0.000000e+00
  0.595767  -185.531120   87.805624    0.000000  1.091393e-01  0.000000e+00
  0.596025  -185.651470   87.618568    0.000000  1.110067e-01  0.000000e+00
  0.596283  -185.766896   87.429054    0.000000  1.123150e-01  0.000000e+00
  0.596541  -185.877372   87.237071    0.000000  1.130599e-01  0.000000e+00
  0.596799  -185.982887   87.042613    0.000000  1.132462e-01  0.000000e+00
  0.597057  -186.083445   86.845683    0.000000  1.128869e-01  0.000000e+00
  0.597315  -186.179064   86.646293    0.000000  1.120041e-01  0.000000e+00
  0.597574  -186.269777   86.444460    0.000000  1.106270e-01  0.000000e+00
  0.597832  -186.355628   86.240211    0.000000  1.087919e-01  0.000000e+00
  0.598090  -186.436675   86.033578    0.000000  1.065404e-01  0.000000e+00
  0.598348  -186.512987   85.824599    0.000000  1.039179e-01  0.000000e+00
  0.598606  -186.584641   85.613320    0.000000  1.009726e-01  0.000000e+00
  0.598864  -186.651727   85.399792    0.000000  9.775367e-02  0.000000e+00
  0.599122  -186.714344   85.184070    0.000000  9.431010e-02  0.000000e+00
  0.599380  -186.772596   84.966216    0.000000  9.068958e-02  0.000000e+00
  0.599639  -186.826598   84.746297    0.000000  8.693753e-02  0.000000e+00
  0.599897  -186.876469   84.524382    0.000000  8.309640e-02  0.000000e+00
  0.600155  -186.922337   84.300546    0.000000  7.920516e-02  0.000000e+00
  0.600413  -186.964332   84.074867    0.000000  7.529898e-02  0.000000e+00
  0.600671  -187.002590   83.847427    0.000000  7.140917e-02  0.000000e+00
  0.600929  -187.037252   83.618310    0.000000  6.756315e-02  0.000000e+00
  0.601187  -187.068459   83.387605    0.000000  6.378465e-02  0.000000e+00
  0.601446  -187.096356   83.155401    0.000000  6.009391e-02  0.000000e+00
  0.601704  -187.121090   82.921790    0.000000  5.650805e-02  0.000000e+00
  0.601962  -187.142806   82.686865    0.000000  5.304138e-02  0.000000e+00
  0.602220  -187.161651   82.450721    0.000000  4.970578e-02  0.000000e+00
  0.602478  -187.177771   82.213455    0.000000  4.651108e-02  0.000000e+00
  0.602736  -187.191309   81.975163    0.000000  4.346545e-02  0.000000e+00
  0.602994  -187.202406   81.735941    0.000000  4.057573e-02  0.000000e+00
  0.603252  -187.211202   81.495888    0.000000  3.784778e-02  0.000000e+00
  0.603511  -187.217829   81.255099    0.000000  3.528677e-02  0.000000e+00
  0.603769  -187.222417   81.013670    0.000000  3.289747e-02  0.000000e+00
  0.604027  -187.225090   80.771698    0.000000  3.068453e-02  0.000000e+00
  0.604285  -187.225966   80.529274    0.000000  2.865265e-02  0.000000e+00
  0.604543  -187.225154   80.286492    0.000000  2.680680e-02  0.000000e+00
  0.604801  -187.222758   80.043440    0.000000  2.515243e-02  0.000000e+00
  0.605059  -187.218871   79.800207    0.000000  2.369555e-02  0.000000e+00
  0.605318  -187.213577   79.556878    0.000000  2.244290e-02  0.000000e+00
  0.605576  -187.206953   79.313533    0.000000  2.140178e-02  0.000000e+00
  0.605834  -187.199060   79.070252    0.000000  2.057189e-02  0.000000e+00
  0.606092  -187.189953   78.827110    0.000000  1.994324e-02  0.000000e+00
  0.606350  -187.179672   78.584178    0.000000  1.950619e-02  0.000000e+00
  0.606608  -187.168249   78.341523    0.000000  1.925191e-02  0.000000e+00
  0.606866  -187.155706   78.099212    0.000000  1.917234e-02  0.000000e+00
  0.607124  -187.142055   77.857305    0.000000  1.926000e-02  0.000000e+00
  0.607383  -187.127300   77.615861    0.000000  1.950797e-02  0.000000e+00
